pid,question,preChatQuestion,preChatResponse,preChatDomain,postChatQuestion,postChatResponse,postChatDomain,predictShared,matchType,matchedDomain,matchedIdx,matchedQuestion,matchedTolerance,groupId
559c3ae1fdf99b32b55f2d33,1,Do you exercise regularly?,5,arbitrary,your partner exercises regularly?,2,arbitrary,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,2,arbitrary,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,3,Do you work from home?,5,arbitrary,your partner works from home?,4,arbitrary,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,4,Do you go out on weekdays?,1,arbitrary,your partner goes out on weekdays?,2,arbitrary,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,5,arbitrary,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,2,background,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,2,background,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,4,background,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,9,Do you live in a city?,5,background,your partner lives in a city?,5,background,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,10,Do you live in a warm climate?,1,background,your partner lives in a warm climate?,3,background,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,11,Are you a parent or caregiver?,1,identity,your partner is a parent or caregiver?,3,identity,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,14,Do you feel like an outsider in your local community?,1,identity,your partner feels like an outsider in their local community?,2,identity,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,4,identity,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,2,morality,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,2,morality,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,19,Can a machine be moral?,1,morality,your partner believes a machine can be moral?,2,morality,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,20,Is it ethical to eat meat?,4,morality,your partner believes it is ethical to eat meat?,4,morality,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,21,Do you feel like the country is moving in the right direction?,1,politics,your partner believes the country is moving in the right direction?,2,politics,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,22,Do you think elected officials work to support the public's best interest?,4,politics,your partner believes elected officials work to support the public's best interest?,2,politics,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,23,Do you affiliate with any political party?,5,politics,your partner affiliates with any political party?,5,politics,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,24,Should events in politicians' personal lives impact their ability to hold public office?,4,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,4,politics,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,25,Are you going to vote in the next election?,5,politics,your partner will vote in the next election?,4,politics,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,26,Do you enjoy museums?,5,preferences,your partner enjoys museums?,4,preferences,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,27,Do you attend live music concerts?,1,preferences,your partner attends live music concerts?,4,preferences,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,28,Do you prefer TV shows over movies?,2,preferences,your partner prefers TV shows over movies?,3,preferences,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,29,Do you enjoy reading?,5,preferences,your partner enjoys reading?,4,preferences,1,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,30,Do you create art?,1,preferences,your partner creates art?,2,preferences,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,4,religion,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,32,Are you a spiritual person?,1,religion,your partner is a spiritual person?,4,religion,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,4,religion,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,34,Do you believe in God or a higher power?,1,religion,your partner believes in God or a higher power?,4,religion,0,random,background,9,Do you live in a city?,0,zesty-ivory
559c3ae1fdf99b32b55f2d33,35,Do you believe in an afterlife?,1,religion,your partner believes in an afterlife?,4,religion,0,random,background,9,Do you live in a city?,0,zesty-ivory
55b9a2f1fdf99b55fd370467,1,Do you exercise regularly?,2,arbitrary,your partner exercises regularly?,3,arbitrary,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,2,Do you enjoy being outdoors?,2,arbitrary,your partner enjoys being outdoors?,2,arbitrary,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,3,Do you work from home?,5,arbitrary,your partner works from home?,2,arbitrary,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,4,Do you go out on weekdays?,4,arbitrary,your partner goes out on weekdays?,2,arbitrary,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,5,Do you eat breakfast?,5,arbitrary,your partner eats breakfast?,5,arbitrary,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,6,Have you stayed in the same place for your entire life?,2,background,your partner has stayed in the same place for your entire life?,4,background,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,7,Did you or your family immigrate to a new country?,5,background,your partner or their family immigrated to a new country?,4,background,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,4,background,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,9,Do you live in a city?,1,background,your partner lives in a city?,4,background,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,10,Do you live in a warm climate?,2,background,your partner lives in a warm climate?,4,background,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,11,Are you a parent or caregiver?,5,identity,your partner is a parent or caregiver?,2,identity,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,4,identity,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,4,identity,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,14,Do you feel like an outsider in your local community?,4,identity,your partner feels like an outsider in their local community?,3,identity,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,15,Are you married or dating someone?,5,identity,your partner is married or dating someone?,2,identity,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,16,Can stealing ever be justified?,4,morality,your partner believes stealing can be justified?,4,morality,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,17,Is lying acceptable?,4,morality,your partner believes lying is acceptable?,4,morality,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,18,Are people innately good?,4,morality,your partner believes people are innately good?,4,morality,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,19,Can a machine be moral?,2,morality,your partner believes a machine can be moral?,2,morality,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,20,Is it ethical to eat meat?,5,morality,your partner believes it is ethical to eat meat?,4,morality,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,21,Do you feel like the country is moving in the right direction?,3,politics,your partner believes the country is moving in the right direction?,3,politics,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,22,Do you think elected officials work to support the public's best interest?,3,politics,your partner believes elected officials work to support the public's best interest?,2,politics,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,23,Do you affiliate with any political party?,2,politics,your partner affiliates with any political party?,2,politics,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,24,Should events in politicians' personal lives impact their ability to hold public office?,2,politics,your partner believes events in politicians' personal lives should impact their ability to hold public office?,2,politics,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,25,Are you going to vote in the next election?,3,politics,your partner will vote in the next election?,2,politics,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,26,Do you enjoy museums?,4,preferences,your partner enjoys museums?,2,preferences,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,27,Do you attend live music concerts?,2,preferences,your partner attends live music concerts?,4,preferences,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,28,Do you prefer TV shows over movies?,4,preferences,your partner prefers TV shows over movies?,5,preferences,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,29,Do you enjoy reading?,4,preferences,your partner enjoys reading?,2,preferences,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,30,Do you create art?,4,preferences,your partner creates art?,4,preferences,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,31,Do you regularly attend religious services?,1,religion,your partner regularly attends religious services?,4,religion,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,32,Are you a spiritual person?,2,religion,your partner is a spiritual person?,2,religion,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,33,Are you affiliated with any organized religion?,1,religion,your partner is affiliated with any organized religion?,2,religion,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,34,Do you believe in God or a higher power?,2,religion,your partner believes in God or a higher power?,3,religion,1,random,morality,17,Is lying acceptable?,1,scornful-rose
55b9a2f1fdf99b55fd370467,35,Do you believe in an afterlife?,3,religion,your partner believes in an afterlife?,4,religion,1,random,morality,17,Is lying acceptable?,1,scornful-rose
56871df4369319000c268ff2,1,Do you exercise regularly?,5,arbitrary,your partner exercises regularly?,1,arbitrary,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,2,Do you enjoy being outdoors?,5,arbitrary,your partner enjoys being outdoors?,1,arbitrary,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,3,Do you work from home?,5,arbitrary,your partner works from home?,5,arbitrary,1,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,4,Do you go out on weekdays?,1,arbitrary,your partner goes out on weekdays?,1,arbitrary,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,5,Do you eat breakfast?,2,arbitrary,your partner eats breakfast?,4,arbitrary,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,6,Have you stayed in the same place for your entire life?,1,background,your partner has stayed in the same place for your entire life?,3,background,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,7,Did you or your family immigrate to a new country?,1,background,your partner or their family immigrated to a new country?,3,background,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,8,Do you enjoy spending time with your family?,5,background,your partner enjoys spending time with their family?,5,background,1,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,9,Do you live in a city?,5,background,your partner lives in a city?,3,background,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,10,Do you live in a warm climate?,5,background,your partner lives in a warm climate?,1,background,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,11,Are you a parent or caregiver?,2,identity,your partner is a parent or caregiver?,4,identity,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,12,Do you identify as the gender which you were assigned at birth?,5,identity,your partner identifies as the gender they were assigned at birth?,3,identity,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,13,Do you identify as heterosexual?,5,identity,your partner identifies as heterosexual?,5,identity,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,14,Do you feel like an outsider in your local community?,5,identity,your partner feels like an outsider in their local community?,1,identity,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,15,Are you married or dating someone?,1,identity,your partner is married or dating someone?,5,identity,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,16,Can stealing ever be justified?,5,morality,your partner believes stealing can be justified?,4,morality,1,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
56871df4369319000c268ff2,17,Is lying acceptable?,3,morality,your partner believes lying is acceptable?,3,morality,0,random,arbitrary,1,Do you exercise regularly?,1,equivalent-brown
